Rank,Title,Year,Age_Rating,Genre,Director,Average_Rating,Similarity_Score
403,overlord,2018,r,war,julius avery,6.875,71.5
404,herbie fully loaded,2005,g,romance,angela robinson,4.85,71.5
405,max payne,2008,pg-13,crime,john moore,3.85,71.5
406,shall we dance,2004,pg-13,romance,peter chelsom,5.5,71.49
407,guess who,2005,pg-13,romance,kevin rodney sullivan,5.225,71.49
408,blackkklansman,2018,r,crime,spike lee,8.225,71.49
409,the mexican,2001,r,crime,gore verbinski,5.425,71.49
410,underworld,2003,r,fantasy,len wiseman,5.275,71.49
411,vantage point,2008,pg-13,drama,pete travis,5.1,71.49
412,the girl on the train,2016,r,crime,tate taylor,5.525,71.49
413,maze runner the death cure,2018,pg-13,science fiction,wes ball,5.675,71.49
414,21,2008,pg-13,drama,robert luketic,5.475,71.49
415,riddick,2013,r,science fiction,david twohy,5.85,71.48
416,space jam,1996,pg,science fiction,joe pytka,5.9,71.48
417,henry v,1989,pg-13,war,kenneth branagh,8.200000000000001,71.48
418,a quiet place part ii,2020,pg-13,horror,john krasinski,7.725,71.48
419,sinister 2,2015,r,horror,ciarán foy,3.95,71.48
420,analyze this,1999,r,comedy,harold ramis,6.55,71.48
421,what happens in vegas,2008,pg-13,comedy,tom vaughan,4.574999999999999,71.47
422,daddys home,2015,pg-13,comedy,sean anders,4.95,71.47
423,total recall,1990,r,action,paul verhoeven,7.25,71.47
424,cloudy with a chance of meatballs,2009,pg,comedy,"phil lord, christopher miller",7.15,71.47
425,vanilla sky,2001,r,thriller,cameron crowe,5.6,71.47
426,x men,2000,pg-13,science fiction,bryan singer,7.225,71.47
427,a few good men,1992,r,drama,rob reiner,7.45,71.47
428,the santa clause 2,2002,g,fantasy,michael lembeck,5.5,71.46000000000001
429,yours mine  ours,2005,pg,romance,raja gosnell,4.025,71.46000000000001
430,failure to launch,2006,pg-13,romance,tom dey,4.625,71.46000000000001
431,batman returns,1992,pg-13,fantasy,tim burton,7.25,71.46000000000001
432,kingsman the secret service,2014,r,comedy,matthew vaughn,7.2,71.46000000000001
433,the score,2001,r,mystery,frank oz,7.0,71.46000000000001
434,the bourne identity,2002,pg-13,action,doug liman,7.625,71.46000000000001
435,in time,2011,pg-13,thriller,andrew niccol,5.65,71.45
436,paranormal activity the ghost dimension,2015,r,horror,gregory plotkin,3.6,71.45
437,the wolf of wall street,2013,r,drama,martin scorsese,7.9,71.45
438,kiss the girls,1997,r,mystery,gary fleder,5.275,71.45
439,maverick,1994,pg,drama,richard donner,6.725,71.45
440,a hidden life,2019,pg-13,war,terrence malick,7.625,71.45
441,gangster squad,2013,r,crime,ruben fleischer,5.025,71.44
442,dear john,2010,pg-13,war,lasse hallström,5.05,71.44
443,the croods a new age,2020,pg,comedy,joel crawford,6.9,71.44
444,sideways,2004,r,romance,alexander payne,8.425,71.44
445,the ring two,2005,pg-13,thriller,hideo nakata,4.4,71.44
446,sliver,1993,r,thriller,phillip noyce,4.05,71.44
447,ai artificial intelligence,2001,pg-13,science fiction,steven spielberg,7.075,71.44
448,lord of war,2005,r,crime,andrew niccol,6.825,71.43
449,50 first dates,2004,pg-13,comedy,peter segal,5.75,71.43
450,event horizon,1997,r,mystery,paul w.s. anderson,5.025,71.43
451,its complicated,2009,r,romance,nancy meyers,6.125,71.43
452,black panther,2018,pg-13,science fiction,ryan coogler,8.275,71.43
453,the generals daughter,1999,r,thriller,simon west,4.9,71.43
454,spider man 2,2004,pg-13,science fiction,sam raimi,8.1,71.43
455,planes,2013,pg,comedy,klay hall,4.525,71.43
456,big mommas house,2000,pg-13,comedy,raja gosnell,4.325,71.43
457,raya and the last dragon,2021,pg,fantasy,"don hall, carlos lópez estrada, paul briggs",7.95,71.41999999999999
458,race to witch mountain,2009,pg,science fiction,andy fickman,5.225,71.41999999999999
459,coal miners daughter,1980,pg,music,michael apted,8.0,71.41999999999999
460,12 strong,2018,r,war,nicolai fuglsig,5.8,71.41999999999999
461,epic,2013,pg,fantasy,chris wedge,6.2,71.41
462,law abiding citizen,2009,r,crime,f. gary gray,5.2,71.41
463,non stop,2014,pg-13,mystery,jaume collet-serra,6.375,71.41
464,the phantom of the opera,2004,pg-13,drama,joel schumacher,5.45,71.41
465,eternal sunshine of the spotless mind,2004,r,romance,michel gondry,8.625,71.41
466,toy story 2,1999,g,comedy,"john lasseter, ash brannon, lee unkrich",8.575,71.41
467,the godfather part ii,1974,r,crime,francis ford coppola,9.05,71.41
468,the family man,2000,pg-13,fantasy,brett ratner,5.775,71.41
469,down to earth,2001,pg-13,romance,"chris weitz, paul weitz",4.0,71.41
470,the karate kid,2010,pg,action,harald zwart,6.375,71.41
471,murder on the orient express,2017,pg-13,crime,kenneth branagh,6.1,71.41
472,1911,2011,r,war,"tao hai, wei li, guoqiang tang",3.975,71.41
473,taxi,2004,pg-13,crime,tim story,3.45,71.41
474,oceans eight,2018,pg-13,crime,gary ross,6.575,71.41
475,scream 3,2000,r,horror,wes craven,5.35,71.39999999999999
476,pokémon the first movie,1998,g,fantasy,kunihiko yuyama,4.575,71.39999999999999
477,broken arrow,1996,r,thriller,john woo,5.875,71.39999999999999
478,hannah montana the movie,2009,g,romance,peter chelsom,5.1,71.39
479,boomerang,1992,r,romance,reginald hudlin,5.175,71.39
480,into the woods,2014,pg,comedy,rob marshall,6.4,71.39
481,kingsman the golden circle,2017,r,action,matthew vaughn,5.8,71.38
482,sully,2016,pg-13,drama,clint eastwood,7.625,71.38
483,mirrors,2008,r,horror,alexandre aja,4.35,71.38
484,the godfather part iii,1990,r,thriller,francis ford coppola,6.925,71.37
485,police academy 4 citizens on patrol,1987,pg,crime,jim drake,3.275,71.37
486,how to train your dragon,2010,pg,fantasy,"dean deblois, chris sanders",8.325,71.37
487,spawn,1997,pg-13,horror,mark a.z. dippé,3.925,71.37
488,conspiracy theory,1997,r,thriller,richard donner,5.975,71.37
489,stigmata,1999,r,horror,rupert wainwright,4.375,71.37
490,dragonheart,1996,pg-13,fantasy,rob cohen,5.7,71.37
491,bride wars,2009,pg,romance,gary winick,3.775,71.36
492,2 guns,2013,r,crime,baltasar kormákur,6.275,71.36
493,stepmom,1998,pg-13,romance,chris columbus,6.025,71.36
494,olympus has fallen,2013,r,thriller,antoine fuqua,5.5,71.36
495,charlottes web,2006,g,fantasy,gary winick,6.8,71.36
496,the crying game,1992,r,crime,neil jordan,8.125,71.36
497,the rite,2011,pg-13,horror,mikael håfström,4.525,71.36
498,monster,2003,r,crime,patty jenkins,7.5,71.36
499,anaconda,1997,pg-13,horror,luis llosa,4.475,71.36
500,ghostbusters ii,1989,pg,fantasy,ivan reitman,6.074999999999999,71.36
501,the woman in black,2012,pg-13,thriller,james watkins,6.325,71.35000000000001
502,superman,1978,pg,action,richard donner,8.0,71.35000000000001
503,big daddy,1999,pg-13,comedy,dennis dugan,5.225,71.35000000000001
504,the flowers of war,2011,r,war,yimou zhang,5.925,71.35000000000001
505,clear and present danger,1994,pg-13,action,phillip noyce,7.25,71.35000000000001
506,six days seven nights,1998,pg-13,romance,ivan reitman,5.225,71.34
507,the angry birds movie 2,2019,pg,fantasy,"thurop van orman, john rice",6.675,71.34
508,the house with a clock in its walls,2018,pg,fantasy,eli roth,6.125,71.34
509,shallow hal,2001,pg-13,romance,"bobby farrelly, peter farrelly",5.475,71.34
510,nims island,2008,pg,fantasy,"jennifer flackett, mark levin",5.675,71.34
511,paycheck,2003,pg-13,thriller,john woo,4.875,71.34
512,the foreigner,2017,r,thriller,martin campbell,6.525,71.34
513,star trek the motion picture,1979,g,mystery,robert wise,5.775,71.33
514,collateral,2004,r,drama,michael mann,7.6,71.33
515,meet the parents,2000,pg-13,comedy,jay roach,7.375,71.33
516,the pursuit of happyness,2006,pg-13,drama,gabriele muccino,7.25,71.33
517,the italian job,2003,pg-13,crime,f. gary gray,6.975,71.33
518,the secret life of walter mitty,2013,pg,comedy,ben stiller,6.275,71.32
519,john q,2002,pg-13,crime,nick cassavetes,4.949999999999999,71.32
520,the heartbreak kid,2007,r,romance,"bobby farrelly, peter farrelly",4.75,71.32
521,everest,2015,pg-13,drama,baltasar kormákur,6.9,71.32
522,you me and dupree,2006,pg-13,romance,"anthony russo, joe russo",4.449999999999999,71.31
523,national treasure,2004,pg,action,jon turteltaub,5.525,71.31
524,seabiscuit,2003,pg-13,drama,gary ross,7.325,71.31
525,superman iii,1983,pg,science fiction,richard lester,4.45,71.31
526,immortals,2011,r,drama,tarsem singh,5.375,71.31
527,hercules,2014,pg-13,action,brett ratner,5.575,71.31
528,gallipoli,1981,pg,war,peter weir,7.525,71.31
529,burlesque,2010,pg-13,romance,steve antin,5.5,71.31
530,uglydolls,2019,pg,music,kelly asbury,4.65,71.31
531,dangerous minds,1995,r,drama,john n. smith,5.4,71.31
532,resident evil afterlife,2010,r,action,paul w.s. anderson,4.425,71.3
533,one missed call,2008,pg-13,mystery,eric valette,2.95,71.3
534,escape to victory,1981,pg-13,war,john huston,6.55,71.3
535,bullet train,2022,r,thriller,david leitch,6.225,71.3
536,army of the dead,2021,r,horror,zack snyder,6.1,71.3
537,just like heaven,2005,pg-13,romance,mark waters,5.95,71.3
538,mars attacks,1996,pg-13,science fiction,tim burton,5.875,71.3
539,the princess and the frog,2009,g,fantasy,"ron clements, john musker",7.55,71.3
540,rocky iv,1985,pg-13,drama,sylvester stallone,5.475,71.28999999999999
541,the martian,2015,pg-13,science fiction,ridley scott,8.2,71.28999999999999
542,the book of eli,2010,r,thriller,"albert hughes, allen hughes",5.9,71.28999999999999
543,mona lisa smile,2003,pg-13,romance,mike newell,5.325,71.28999999999999
544,inferno,2016,pg-13,mystery,ron howard,4.7,71.28
545,k 19 the widowmaker,2002,pg-13,mystery,kathryn bigelow,6.25,71.28
546,tinker tailor soldier spy,2011,r,mystery,tomas alfredson,7.625,71.28
547,the wandering earth ii,2023,nr,science fiction,frant gwo,6.9750000000000005,71.28
548,8mm,1999,r,mystery,joel schumacher,4.35,71.28
549,the hitmans bodyguard,2017,r,crime,patrick hughes,5.7250000000000005,71.28
550,hereafter,2010,pg-13,fantasy,clint eastwood,5.75,71.28
551,oceans twelve,2004,pg-13,crime,steven soderbergh,6.1,71.28
552,staying alive,1983,pg,music,sylvester stallone,3.2,71.27
553,mojin the lost legend,2015,pg-13,fantasy,wuershan,5.625,71.27
554,the international,2009,r,crime,tom tykwer,5.925,71.27
555,executive decision,1996,r,thriller,stuart baird,6.3,71.27
556,the big red one,1980,pg,war,samuel fuller,7.625,71.26
557,bedazzled,2000,pg-13,fantasy,harold ramis,5.525,71.26
558,zootopia,2016,pg,comedy,"byron howard, rich moore, jared bush",8.35,71.26
559,priest,2011,pg-13,fantasy,scott stewart,4.275,71.26
560,be cool,2005,pg-13,crime,f. gary gray,4.45,71.26
561,uss indianapolis men of courage,2016,r,war,mario van peebles,4.0,71.26
562,whiskey tango foxtrot,2016,r,war,"glenn ficarra, john requa",6.35,71.26
563,courage under fire,1996,r,war,edward zwick,7.35,71.26
564,22 jump street,2014,r,crime,"phil lord, christopher miller",7.325,71.25
565,a time to kill,1996,r,thriller,joel schumacher,6.75,71.25
566,superman ii,1980,pg,science fiction,"richard lester, richard donner",7.525,71.25
567,sonic the hedgehog,2020,pg,action,jeff fowler,6.225,71.25
568,divergent,2014,pg-13,action,neil burger,5.6,71.25
569,dream house,2011,pg-13,mystery,jim sheridan,4.1,71.24000000000001
570,the addams family,2019,pg,fantasy,"greg tiernan, conrad vernon",5.4,71.24000000000001
571,blues brothers 2000,1998,pg-13,music,john landis,4.9,71.24000000000001
572,bad boys for life,2020,r,crime,"adil el arbi, bilall fallah",6.775,71.24000000000001
573,petes dragon,2016,pg,fantasy,david lowery,7.25,71.24000000000001
574,abduction,2011,pg-13,mystery,john singleton,3.5,71.24000000000001
575,robin hood prince of thieves,1991,pg-13,drama,kevin reynolds,6.0,71.24000000000001
576,the skeleton key,2005,pg-13,horror,iain softley,5.375,71.24000000000001
577,star trek v the final frontier,1989,pg,science fiction,william shatner,4.45,71.24000000000001
578,the devils advocate,1997,r,mystery,taylor hackford,6.825,71.23
579,the mule,2018,r,drama,clint eastwood,6.675,71.23
580,burn after reading,2008,r,drama,"ethan coen, joel coen",6.95,71.23
581,the whole nine yards,2000,r,crime,jonathan lynn,5.525,71.23
582,the grudge 2,2006,pg-13,horror,takashi shimizu,3.775,71.23
583,kung fu panda 2,2011,pg,comedy,jennifer yuh nelson,7.3,71.23
584,sister act 2 back in the habit,1993,pg,music,bill duke,4.45,71.23
585,the emperors new groove,2000,g,fantasy,mark dindal,7.65,71.23
586,the long kiss goodnight,1996,r,mystery,renny harlin,6.15,71.22
587,double jeopardy,1999,r,mystery,bruce beresford,4.975,71.22
588,percy jackson  the olympians the lightning thief,2010,pg,fantasy,chris columbus,5.4,71.22
589,ad astra,2019,pg-13,science fiction,james gray,7.225,71.22
590,super 8,2011,pg-13,thriller,j.j. abrams,7.275,71.22
591,eyes wide shut,1999,r,thriller,stanley kubrick,7.35,71.22
592,the saint,1997,pg-13,romance,phillip noyce,5.075,71.21
593,space cowboys,2000,pg-13,thriller,clint eastwood,7.0,71.21
594,creed iii,2023,pg-13,action,michael b. jordan,7.5,71.21
595,maze runner the scorch trials,2015,pg-13,action,wes ball,5.55,71.21
596,the bounty hunter,2010,pg-13,romance,andy tennant,3.725,71.21
597,the greatest showman,2017,pg,drama,michael gracey,6.45,71.21
598,the sentinel,2006,pg-13,crime,clark johnson,5.1,71.21
599,2001 a space odyssey,1968,g,mystery,stanley kubrick,8.5,71.21
600,exit wounds,2001,r,crime,andrzej bartkowiak,4.675,71.21
601,star trek vi the undiscovered country,1991,pg,science fiction,nicholas meyer,7.25,71.21
602,shang chi and the legend of the ten rings,2021,pg-13,fantasy,destin daniel cretton,7.8,71.21
603,swat,2003,pg-13,crime,clark johnson,5.4,71.21
604,payback,1999,r,crime,brian helgeland,6.025,71.21
605,the lake house,2006,pg,mystery,alejandro agresti,5.625,71.2
606,ip man 4 the finale,2019,nr,drama,wilson yip,7.25,71.2
607,gods and generals,2003,pg-13,war,ron maxwell,4.075,71.19
608,free state of jones,2016,r,war,gary ross,5.95,71.19
609,the accountant,2016,r,thriller,gavin o'connor,6.199999999999999,71.19
610,silent hill,2006,r,mystery,christophe gans,4.85,71.19
611,christopher robin,2018,pg,fantasy,marc forster,6.95,71.19
612,americas sweethearts,2001,pg-13,romance,joe roth,4.775,71.19
613,charlies angels,2000,pg-13,action,mcg,5.85,71.17999999999999
614,naked gun 33⅓ the final insult,1994,pg-13,crime,peter segal,6.275,71.17999999999999
615,the hustle,2019,pg-13,crime,chris addison,4.125,71.17999999999999
616,the ninth gate,1999,r,horror,roman polanski,5.475,71.17999999999999
617,step up revolution,2012,pg-13,drama,scott speer,5.4,71.17999999999999
618,the buddy holly story,1978,pg,music,steve rash,8.05,71.17999999999999
619,cold pursuit,2019,r,crime,hans petter moland,6.125,71.17999999999999
620,bohemian rhapsody,2018,pg-13,music,bryan singer,6.7,71.17999999999999
621,ghost ship,2002,r,horror,steve beck,3.95,71.17999999999999
622,blade ii,2002,r,thriller,guillermo del toro,6.05,71.17999999999999
623,all eyez on me,2017,r,music,benny boom,4.525,71.17
624,next,2007,pg-13,science fiction,lee tamahori,4.825,71.17
625,kate  leopold,2001,pg-13,fantasy,james mangold,5.575,71.17
626,the deep,1977,pg,mystery,peter yates,5.125,71.17
627,volcano,1997,pg-13,science fiction,mick jackson,5.475,71.17
628,jurassic park iii,2001,pg-13,science fiction,joe johnston,5.3,71.17
629,black rain,1989,r,thriller,ridley scott,6.05,71.17
630,bratz,2007,pg,music,sean mcnamara,2.975,71.16
631,cars,2006,g,comedy,"john lasseter, joe ranft",7.225,71.16
632,contagion,2011,pg-13,thriller,steven soderbergh,7.225,71.16
633,brick mansions,2014,pg-13,crime,camille delamarre,4.5,71.16
634,the little prince,2015,pg,fantasy,mark osborne,7.85,71.16
635,psycho,1998,r,mystery,gus van sant,4.625,71.16
636,big fish,2003,pg-13,fantasy,tim burton,7.3,71.16
637,cinderella man,2005,pg-13,romance,ron howard,7.6,71.15
638,american wedding,2003,r,comedy,jesse dylan,5.525,71.15
639,shaft,2000,r,crime,john singleton,5.925,71.15
640,the holiday,2006,pg-13,romance,nancy meyers,6.1,71.15
641,crazy stupid love,2011,pg-13,romance,"glenn ficarra, john requa",7.35,71.15
642,27 dresses,2008,pg-13,romance,anne fletcher,5.3,71.15
643,are we there yet,2005,pg,romance,brian levant,3.55,71.15
644,victorvictoria,1982,pg,music,blake edwards,8.25,71.15
645,mr beans holiday,2007,g,comedy,steve bendelack,5.875,71.14
646,the reaping,2007,r,horror,stephen hopkins,3.925,71.14
647,london has fallen,2016,r,thriller,babak najafi,4.425,71.14
648,the boxtrolls,2014,pg,fantasy,"graham annable, anthony stacchi",6.85,71.14
649,hostage,2005,r,crime,florent-emilio siri,5.175,71.14
650,deep impact,1998,pg-13,action,mimi leder,5.225,71.14
651,spy kids 2 the island of lost dreams,2002,pg,science fiction,robert rodriguez,6.25,71.14
652,death on the nile,2022,pg-13,thriller,kenneth branagh,6.025,71.13000000000001
653,underworld rise of the lycans,2009,r,fantasy,patrick tatopoulos,5.1,71.13000000000001
654,jaws 3 d,1983,pg,horror,joe alves,3.0,71.13000000000001
655,muppets most wanted,2014,pg,crime,james bobin,6.7,71.13000000000001
656,phenomenon,1996,pg,drama,jon turteltaub,5.45,71.13000000000001
657,resident evil retribution,2012,r,horror,paul w.s. anderson,4.45,71.12
658,open season,2006,pg,comedy,"roger allers, jill culton, anthony stacchi",5.5,71.12
659,lethal weapon 3,1992,r,comedy,richard donner,5.85,71.12
660,the heat,2013,r,crime,paul feig,6.425,71.12
661,unfaithful,2002,r,thriller,adrian lyne,6.175,71.12
662,the time travelers wife,2009,pg-13,fantasy,robert schwentke,5.625,71.12
663,the net,1995,pg-13,mystery,irwin winkler,5.35,71.12
664,hope floats,1998,pg-13,romance,forest whitaker,4.825,71.11
665,the new mutants,2020,pg-13,horror,josh boone,4.824999999999999,71.11
666,my best friends wedding,1997,pg-13,romance,p.j. hogan,6.325,71.11
667,sgt peppers lonely hearts club band,1978,pg,music,michael schultz,3.1,71.11
668,the 6th day,2000,pg-13,mystery,roger spottiswoode,5.2,71.11
669,the island of dr moreau,1996,pg-13,horror,"john frankenheimer, richard stanley",3.875,71.11
670,toy story 4,2019,g,comedy,josh cooley,8.3,71.11
671,secret window,2004,pg-13,mystery,david koepp,5.574999999999999,71.11
672,the book of life,2014,pg,fantasy,jorge r. gutiérrez,7.425000000000001,71.1
673,the prestige,2006,pg-13,mystery,christopher nolan,7.75,71.1
674,wedding crashers,2005,r,comedy,david dobkin,6.85,71.1
675,the ghost writer,2010,pg-13,mystery,roman polanski,7.525,71.1
676,get rich or die tryin,2005,r,music,jim sheridan,4.625,71.1
677,sleeping with the enemy,1991,r,thriller,joseph ruben,5.0,71.09
678,penguins of madagascar,2014,pg,comedy,"eric darnell, simon j. smith",6.45,71.09
679,rush hour 2,2001,pg-13,comedy,brett ratner,5.825,71.09
680,the shack,2017,pg-13,fantasy,stuart hazeldine,4.75,71.09
681,back to the future part ii,1989,pg,science fiction,robert zemeckis,6.9,71.09
682,the proposal,2009,pg-13,drama,anne fletcher,5.825,71.09
683,gone girl,2014,r,mystery,david fincher,8.175,71.09
684,patriot games,1992,r,thriller,phillip noyce,6.775,71.09
685,takers,2010,pg-13,crime,john luessenhop,4.925,71.08
686,red riding hood,2011,pg-13,horror,catherine hardwicke,3.825,71.08
687,edge of darkness,2010,r,mystery,martin campbell,5.95,71.08
688,basic,2003,r,mystery,john mctiernan,4.6,71.07
689,sex and the city,2008,r,comedy,michael patrick king,5.65,71.07
690,ant man,2015,pg-13,science fiction,peyton reed,7.25,71.07
691,tea with mussolini,1999,pg,war,franco zeffirelli,6.25,71.07
692,cocktail,1988,r,drama,roger donaldson,3.5250000000000004,71.07
693,duplicity,2009,pg-13,crime,tony gilroy,6.35,71.07
694,the mermaid,2016,r,romance,stephen chow,7.275,71.07
695,savages,2012,r,crime,oliver stone,5.925000000000001,71.07
696,the graduate,1967,pg,romance,mike nichols,8.15,71.06
697,the living daylights,1987,pg,thriller,john glen,6.6,71.06
698,force 10 from navarone,1978,pg,war,guy hamilton,5.875,71.06
699,step up 3d,2010,pg-13,romance,jon m. chu,5.55,71.06
700,when a stranger calls,2006,pg-13,horror,simon west,3.575,71.06
701,the fast and the furious,2001,pg-13,crime,rob cohen,6.275,71.06
702,halloween resurrection,2002,r,horror,rick rosenthal,2.85,71.06
703,season of the witch,2011,pg-13,fantasy,dominic sena,3.7,71.06
704,the fast and the furious tokyo drift,2006,pg-13,drama,justin lin,5.225,71.05
705,whitney houston i wanna dance with somebody,2022,pg-13,music,kasi lemmons,5.775,71.05
706,hes just not that into you,2009,pg-13,comedy,ken kwapis,5.475,71.05
707,goldfinger,1964,pg,thriller,guy hamilton,8.4,71.05
708,the naked gun 2½ the smell of fear,1991,pg-13,comedy,david zucker,6.5,71.05
709,valentines day,2010,pg-13,comedy,garry marshall,4.2,71.05
710,madea goes to jail,2009,pg-13,crime,tyler perry,4.75,71.05
711,power rangers,2017,pg-13,science fiction,dean israelite,5.425,71.04
712,the angry birds movie,2016,pg,comedy,"clay kaytis, fergal reilly",5.3,71.04
713,moonraker,1979,pg,thriller,lewis gilbert,6.225,71.04
714,the waterboy,1998,pg-13,comedy,frank coraci,4.949999999999999,71.04
715,mercury rising,1998,r,crime,harold becker,4.55,71.04
716,the longest yard,2005,pg-13,comedy,peter segal,5.275,71.04
717,ponyo,2008,g,fantasy,hayao miyazaki,8.25,71.04
718,music and lyrics,2007,pg-13,romance,marc lawrence,6.275,71.04
719,underwater,2020,pg-13,horror,william eubank,5.45,71.03
720,battle of the year,2013,pg-13,music,benson lee,3.825,71.03
721,ferdinand,2017,pg,comedy,carlos saldanha,6.675,71.03
722,notting hill,1999,pg-13,comedy,roger michell,7.425,71.03
723,the american president,1995,pg-13,romance,rob reiner,7.275,71.02000000000001
724,dont worry darling,2022,r,mystery,olivia wilde,5.425,71.00999999999999
725,austin powers international man of mystery,1997,pg-13,crime,jay roach,6.5,71.00999999999999
726,salt,2010,pg-13,thriller,phillip noyce,6.4,71.00999999999999
727,death race,2008,r,science fiction,paul w.s. anderson,5.275,71.00999999999999
728,dr dolittle 2,2001,pg,romance,steve carr,4.75,71.00999999999999
729,unknown,2011,pg-13,mystery,jaume collet-serra,6.175,71.00999999999999
730,iron man,2008,pg-13,action,jon favreau,8.2,71.0
731,dora and the lost city of gold,2019,pg,fantasy,james bobin,6.875,71.0
732,john wick chapter 4,2023,r,thriller,chad stahelski,8.125,71.0
733,back to the future part iii,1990,pg,comedy,robert zemeckis,7.125,71.0
734,american hustle,2013,r,drama,david o. russell,8.075,70.99
735,rio,2011,g,comedy,carlos saldanha,6.775,70.99
736,i feel pretty,2018,pg-13,romance,"abby kohn, marc silverstein",5.1,70.99
737,gremlins 2 the new batch,1990,pg-13,horror,"joe dante, chuck jones",6.725,70.98
738,mr deeds,2002,pg-13,romance,steven brill,4.075,70.98
739,zombieland double tap,2019,r,horror,ruben fleischer,6.475,70.98
740,dracula untold,2014,pg-13,action,gary shore,4.800000000000001,70.97
741,crimson peak,2015,r,horror,guillermo del toro,6.75,70.97
742,anastasia,1997,g,fantasy,"don bluth, gary goldman",7.275,70.97
743,sleepers,1996,r,thriller,barry levinson,6.825,70.97
744,hop,2011,pg,comedy,tim hill,4.45,70.97
745,out of sight,1998,r,romance,steven soderbergh,7.9,70.97
746,rosemarys baby,1968,r,horror,roman polanski,8.775,70.97
747,think like a man too,2014,pg-13,romance,tim story,4.55,70.97
748,the thomas crown affair,1999,r,romance,john mctiernan,6.925000000000001,70.97
749,this means war,2012,pg-13,romance,mcg,4.525,70.97
750,in the heat of the night,1967,pg-13,mystery,norman jewison,8.15,70.96000000000001
751,original sin,2001,r,mystery,michael cristofer,4.15,70.96000000000001
752,the equalizer 3,2023,r,thriller,antoine fuqua,6.875,70.96000000000001
753,batman begins,2005,pg-13,action,christopher nolan,7.85,70.96000000000001
754,tomb raider,2018,pg-13,fantasy,roar uthaug,5.675,70.96000000000001
755,captain america the winter soldier,2014,pg-13,science fiction,"anthony russo, joe russo",7.85,70.96000000000001
756,horrible bosses,2011,r,comedy,seth gordon,6.525,70.95
757,skiptrace,2016,pg-13,mystery,renny harlin,5.025,70.95
758,american made,2017,r,crime,doug liman,7.25,70.95
759,the kings man,2021,r,thriller,matthew vaughn,5.425,70.95
760,the omen,2006,r,mystery,john moore,4.5,70.95
761,muppet treasure island,1996,g,music,brian henson,6.75,70.94
762,mission impossible,1996,pg-13,thriller,brian de palma,6.65,70.94
763,30 days of night,2007,r,horror,david slade,5.825,70.94
764,the bourne legacy,2012,pg-13,action,tony gilroy,6.125,70.94
765,abraham lincoln vampire hunter,2012,r,fantasy,timur bekmambetov,4.800000000000001,70.93
766,10 cloverfield lane,2016,pg-13,horror,dan trachtenberg,7.725,70.93
767,pain  gain,2013,r,crime,michael bay,5.525,70.93
768,jack reacher never go back,2016,pg-13,thriller,edward zwick,5.15,70.93
769,water for elephants,2011,pg-13,romance,francis lawrence,6.25,70.92
770,the counselor,2013,r,crime,ridley scott,4.7,70.92
771,meet joe black,1998,pg-13,fantasy,martin brest,5.85,70.92
772,mirror mirror,2012,pg,comedy,tarsem singh,5.275,70.91
773,michael,1996,pg,fantasy,nora ephron,4.7,70.91
774,warm bodies,2013,pg-13,romance,jonathan levine,6.85,70.91
775,trolls world tour,2020,pg,music,"walt dohrn, david p. smith",6.425,70.89999999999999
776,timecop,1994,r,crime,peter hyams,5.225,70.89999999999999
777,ronin,1998,r,crime,john frankenheimer,6.975,70.89999999999999
778,bridget joness diary,2001,r,drama,sharon maguire,7.025,70.89999999999999
779,the truman show,1998,pg,drama,peter weir,8.675,70.89999999999999
780,the boogeyman,2023,pg-13,horror,rob savage,5.975,70.89999999999999
781,sister act,1992,pg,music,emile ardolino,6.425,70.89
782,hot shots part deux,1993,pg-13,war,jim abrahams,6.35,70.89
783,ted 2,2015,r,comedy,seth macfarlane,5.475,70.89
784,the hunger games,2012,pg-13,fantasy,gary ross,7.4,70.89
785,step up 2 the streets,2008,pg-13,drama,jon m. chu,5.175,70.89
786,the soloist,2009,pg-13,music,joe wright,6.3,70.89
787,21 jump street,2012,r,crime,"phil lord, christopher miller",7.375,70.89
788,click,2006,pg-13,drama,frank coraci,5.15,70.89
789,evolution,2001,pg-13,science fiction,ivan reitman,5.15,70.89
790,baby driver,2017,r,action,edgar wright,8.2,70.89
791,sherlock gnomes,2018,pg,fantasy,john stevenson,4.35,70.88
792,rock dog,2016,pg,music,ash brannon,5.4,70.88
793,freddy vs jason,2003,r,horror,ronny yu,4.9,70.88
794,never been kissed,1999,pg-13,romance,raja gosnell,5.925,70.88
795,the client,1994,pg-13,mystery,joel schumacher,6.975,70.88
796,fast  furious,2009,pg-13,action,justin lin,5.175,70.88
797,nine,2009,pg-13,music,rob marshall,5.025,70.88
798,flatliners,1990,r,horror,joel schumacher,5.9,70.88
799,the messengers,2007,pg-13,mystery,"danny pang, oxide chun pang",3.875,70.87
800,never say never again,1983,pg,thriller,irvin kershner,6.525,70.87
801,case 39,2009,r,mystery,christian alvart,4.3,70.87
802,heat,1995,r,drama,michael mann,8.025,70.87
803,taps,1981,pg,war,harold becker,6.325,70.86
804,oblivion,2013,pg-13,action,joseph kosinski,6.075,70.86
805,eagle eye,2008,pg-13,thriller,d.j. caruso,5.025,70.86
806,halloween ii,2009,r,horror,rob zombie,4.05,70.86
807,sudden impact,1983,r,thriller,clint eastwood,5.85,70.85000000000001
808,sleepless in seattle,1993,pg,drama,nora ephron,7.05,70.85000000000001
