Rank,Title,Year,Age_Rating,Genre,Director,Average_Rating,Similarity_Score
394,the bourne supremacy,2004,pg-13,drama,paul greengrass,7.625,74.45
395,how to train your dragon 2,2014,pg,fantasy,dean deblois,8.1,74.45
396,rules of engagement,2000,r,war,william friedkin,5.2,74.44
397,mercury rising,1998,r,crime,harold becker,4.55,74.44
398,uglydolls,2019,pg,music,kelly asbury,4.65,74.44
399,the monuments men,2014,pg-13,war,george clooney,5.1,74.44
400,gods and generals,2003,pg-13,war,ron maxwell,4.075,74.44
401,kate  leopold,2001,pg-13,fantasy,james mangold,5.575,74.44
402,the girl on the train,2016,r,crime,tate taylor,5.525,74.44
403,spice world,1997,pg,music,bob spiers,3.8,74.44
404,cold pursuit,2019,r,crime,hans petter moland,6.125,74.42999999999999
405,the devils advocate,1997,r,mystery,taylor hackford,6.825,74.42999999999999
406,mission impossible,1996,pg-13,thriller,brian de palma,6.65,74.42999999999999
407,striptease,1996,r,crime,andrew bergman,3.8,74.42999999999999
408,kung fu panda,2008,pg,action,"mark osborne, john stevenson",7.75,74.42999999999999
409,sherlock holmes,2009,pg-13,action,guy ritchie,6.85,74.42999999999999
410,next,2007,pg-13,science fiction,lee tamahori,4.825,74.42
411,hitmans wifes bodyguard,2021,r,crime,patrick hughes,4.625,74.42
412,the house with a clock in its walls,2018,pg,fantasy,eli roth,6.125,74.42
413,the incredible hulk,2008,pg-13,action,louis leterrier,6.425,74.42
414,edge of darkness,2010,r,mystery,martin campbell,5.95,74.41
415,sully,2016,pg-13,drama,clint eastwood,7.625,74.41
416,michael,1996,pg,fantasy,nora ephron,4.7,74.41
417,bandits,2001,pg-13,crime,barry levinson,6.3,74.41
418,maverick,1994,pg,drama,richard donner,6.725,74.41
419,casper,1995,pg,comedy,brad silberling,5.65,74.41
420,total recall,1990,r,action,paul verhoeven,7.25,74.4
421,riddick,2013,r,science fiction,david twohy,5.85,74.4
422,planet of the apes,2001,pg-13,action,tim burton,5.2,74.4
423,the texas chainsaw massacre the beginning,2006,r,horror,jonathan liebesman,4.1,74.38
424,vantage point,2008,pg-13,drama,pete travis,5.1,74.38
425,murder on the orient express,2017,pg-13,crime,kenneth branagh,6.1,74.38
426,spider man into the spider verse,2018,pg,action,"bob persichetti, peter ramsey, rodney rothman",8.8,74.38
427,moonraker,1979,pg,thriller,lewis gilbert,6.225,74.38
428,midway,2019,pg-13,war,roland emmerich,5.675,74.38
429,13 going on 30,2004,pg-13,fantasy,gary winick,6.3,74.38
430,seabiscuit,2003,pg-13,drama,gary ross,7.325,74.37
431,the exorcism of emily rose,2005,pg-13,thriller,scott derrickson,4.975,74.37
432,the greatest showman,2017,pg,drama,michael gracey,6.45,74.37
433,railroad tigers,2016,nr,war,sheng ding,5.125,74.36
434,click,2006,pg-13,drama,frank coraci,5.15,74.36
435,saw 3d,2010,r,crime,kevin greutert,3.7,74.35000000000001
436,clear and present danger,1994,pg-13,action,phillip noyce,7.25,74.35000000000001
437,a view to a kill,1985,pg,thriller,john glen,5.025,74.33999999999999
438,the karate kid,2010,pg,action,harald zwart,6.375,74.33999999999999
439,after the sunset,2004,pg-13,crime,brett ratner,4.5,74.33999999999999
440,nine months,1995,pg-13,romance,chris columbus,4.65,74.33999999999999
441,green zone,2010,r,war,paul greengrass,6.225,74.33999999999999
442,the italian job,2003,pg-13,crime,f. gary gray,6.975,74.33999999999999
443,the pink panther,2006,pg,crime,shawn levy,4.35,74.33999999999999
444,the godfather part iii,1990,r,thriller,francis ford coppola,6.925,74.33999999999999
445,last christmas,2019,pg-13,romance,paul feig,5.825,74.33
446,the martian,2015,pg-13,science fiction,ridley scott,8.2,74.33
447,the grudge 2,2006,pg-13,horror,takashi shimizu,3.775,74.33
448,logan,2017,r,drama,james mangold,8.225,74.33
449,hop,2011,pg,comedy,tim hill,4.45,74.33
450,the long kiss goodnight,1996,r,mystery,renny harlin,6.15,74.32
451,cold creek manor,2003,r,mystery,mike figgis,3.825,74.32
452,star trek the motion picture,1979,g,mystery,robert wise,5.775,74.32
453,eagle eye,2008,pg-13,thriller,d.j. caruso,5.025,74.32
454,signs,2002,pg-13,thriller,m. night shyamalan,6.725,74.31
455,devotion,2022,pg-13,war,j.d. dillard,7.1,74.31
456,mary shelleys frankenstein,1994,r,romance,kenneth branagh,5.45,74.3
457,shall we dance,2004,pg-13,romance,peter chelsom,5.5,74.29
458,i feel pretty,2018,pg-13,romance,"abby kohn, marc silverstein",5.1,74.29
459,hitch,2005,pg-13,comedy,andy tennant,6.449999999999999,74.29
460,star trek v the final frontier,1989,pg,science fiction,william shatner,4.45,74.29
461,the secret world of arrietty,2010,g,fantasy,hiromasa yonebayashi,8.175,74.28
462,the pursuit of happyness,2006,pg-13,drama,gabriele muccino,7.25,74.28
463,psycho,1998,r,mystery,gus van sant,4.625,74.28
464,dear john,2010,pg-13,war,lasse hallström,5.05,74.28
465,ronin,1998,r,crime,john frankenheimer,6.975,74.28
466,underwater,2020,pg-13,horror,william eubank,5.45,74.27
467,mission impossible   fallout,2018,pg-13,action,christopher mcquarrie,8.375,74.27
468,the accountant,2016,r,thriller,gavin o'connor,6.199999999999999,74.27
469,lyle lyle crocodile,2022,pg,music,"josh gordon, will speck",6.324999999999999,74.27
470,dream house,2011,pg-13,mystery,jim sheridan,4.1,74.27
471,hannah montana the movie,2009,g,romance,peter chelsom,5.1,74.27
472,heat,1995,r,drama,michael mann,8.025,74.27
473,disclosure,1994,r,crime,barry levinson,6.05,74.26
474,shallow hal,2001,pg-13,romance,"bobby farrelly, peter farrelly",5.475,74.26
475,xxx,2002,pg-13,action,rob cohen,5.325,74.26
476,hotel transylvania 2,2015,pg,fantasy,genndy tartakovsky,5.875,74.26
477,deliver us from evil,2014,r,horror,scott derrickson,4.85,74.25
478,bruce almighty,2003,pg-13,comedy,tom shadyac,5.725,74.24
479,ad astra,2019,pg-13,science fiction,james gray,7.225,74.24
480,honey,2003,pg-13,music,bille woodruff,4.3,74.24
481,the adventures of sharkboy and lavagirl,2005,pg,science fiction,robert rodriguez,3.7,74.24
482,volcano,1997,pg-13,science fiction,mick jackson,5.475,74.24
483,captain america the first avenger,2011,pg-13,science fiction,joe johnston,7.125,74.24
484,the bourne identity,2002,pg-13,action,doug liman,7.625,74.24
485,the whole nine yards,2000,r,crime,jonathan lynn,5.525,74.24
486,teenage mutant ninja turtles ii the secret of the ooze,1991,pg,science fiction,michael pressman,5.075,74.22999999999999
487,predators,2010,r,science fiction,nimród antal,6.075,74.22999999999999
488,the hustle,2019,pg-13,crime,chris addison,4.125,74.22999999999999
489,the manchurian candidate,2004,r,mystery,jonathan demme,7.15,74.22999999999999
490,wonder woman,2017,pg-13,fantasy,patty jenkins,7.85,74.22999999999999
491,eraser,1996,r,mystery,chuck russell,5.55,74.22999999999999
492,boomerang,1992,r,romance,reginald hudlin,5.175,74.22999999999999
493,ghostbusters ii,1989,pg,fantasy,ivan reitman,6.074999999999999,74.22999999999999
494,crimson tide,1995,r,thriller,tony scott,7.5,74.22999999999999
495,uss indianapolis men of courage,2016,r,war,mario van peebles,4.0,74.22999999999999
496,the 6th day,2000,pg-13,mystery,roger spottiswoode,5.2,74.22
497,sanctum,2011,r,thriller,alister grierson,4.775,74.22
498,panic room,2002,r,thriller,david fincher,6.925,74.22
499,2 fast 2 furious,2003,pg-13,action,john singleton,4.975,74.22
500,the fast and the furious tokyo drift,2006,pg-13,drama,justin lin,5.225,74.22
501,the flowers of war,2011,r,war,yimou zhang,5.925,74.22
502,game night,2018,r,crime,"john francis daley, jonathan goldstein",7.225,74.22
503,the time machine,2002,pg-13,science fiction,simon wells,4.825,74.22
504,galaxy quest,1999,pg,science fiction,dean parisot,7.625,74.21
505,notting hill,1999,pg-13,comedy,roger michell,7.425,74.21
506,goldeneye,1995,pg-13,action,martin campbell,7.15,74.21
507,21,2008,pg-13,drama,robert luketic,5.475,74.21
508,sin city,2005,r,thriller,"frank miller, quentin tarantino, robert rodriguez",7.625,74.2
509,the lake house,2006,pg,mystery,alejandro agresti,5.625,74.2
510,lucy,2014,r,action,luc besson,6.425,74.2
511,collateral,2004,r,drama,michael mann,7.6,74.2
512,case 39,2009,r,mystery,christian alvart,4.3,74.2
513,superman ii,1980,pg,science fiction,"richard lester, richard donner",7.525,74.19
514,spy game,2001,r,crime,tony scott,6.675,74.19
515,creed ii,2018,pg-13,drama,steven caple jr.,7.25,74.19
516,the adventures of tintin,2011,pg,mystery,steven spielberg,7.125,74.18
517,the skeleton key,2005,pg-13,horror,iain softley,5.375,74.18
518,dora and the lost city of gold,2019,pg,fantasy,james bobin,6.875,74.18
519,what happens in vegas,2008,pg-13,comedy,tom vaughan,4.574999999999999,74.18
520,the shack,2017,pg-13,fantasy,stuart hazeldine,4.75,74.18
521,the horse whisperer,1998,pg-13,drama,robert redford,6.85,74.17
522,star trek generations,1994,pg,thriller,david carson,5.825,74.17
523,stigmata,1999,r,horror,rupert wainwright,4.375,74.17
524,pulse,2006,pg-13,mystery,jim sonzero,3.45,74.17
525,fantasy island,2020,pg-13,horror,jeff wadlow,3.425,74.16
526,contagion,2011,pg-13,thriller,steven soderbergh,7.225,74.16
527,21 jump street,2012,r,crime,"phil lord, christopher miller",7.375,74.15
528,the kings man,2021,r,thriller,matthew vaughn,5.425,74.15
529,robin hood prince of thieves,1991,pg-13,drama,kevin reynolds,6.0,74.15
530,outbreak,1995,r,thriller,wolfgang petersen,6.375,74.15
531,the truman show,1998,pg,drama,peter weir,8.675,74.15
532,sky captain and the world of tomorrow,2004,pg,mystery,kerry conran,6.375,74.15
533,hope floats,1998,pg-13,romance,forest whitaker,4.825,74.15
534,space cowboys,2000,pg-13,thriller,clint eastwood,7.0,74.15
535,the great raid,2005,r,war,john dahl,5.475,74.15
536,forces of nature,1999,pg-13,romance,bronwen hughes,5.025,74.14
537,righteous kill,2008,r,crime,jon avnet,4.325,74.14
538,30 days of night,2007,r,horror,david slade,5.825,74.14
539,the proposal,2009,pg-13,drama,anne fletcher,5.825,74.13
540,cats dont dance,1997,g,music,mark dindal,6.85,74.13
541,nims island,2008,pg,fantasy,"jennifer flackett, mark levin",5.675,74.11999999999999
542,the woman in black,2012,pg-13,thriller,james watkins,6.325,74.11999999999999
543,planet 51,2009,pg,science fiction,"jorge blanco, javier abad, marcos martínez",4.525,74.11999999999999
544,superman,1978,pg,action,richard donner,8.0,74.11999999999999
545,fun with dick and jane,2005,pg-13,crime,dean parisot,5.025,74.11999999999999
546,munich,2005,r,thriller,steven spielberg,7.45,74.11999999999999
547,x men,2000,pg-13,science fiction,bryan singer,7.225,74.11
548,police academy 3 back in training,1986,pg,crime,jerry paris,4.525,74.11
549,mary poppins returns,2018,pg,comedy,rob marshall,6.925,74.11
550,dont worry darling,2022,r,mystery,olivia wilde,5.425,74.11
551,crimson peak,2015,r,horror,guillermo del toro,6.75,74.11
552,ant man,2015,pg-13,science fiction,peyton reed,7.25,74.11
553,big daddy,1999,pg-13,comedy,dennis dugan,5.225,74.1
554,sleepers,1996,r,thriller,barry levinson,6.825,74.1
555,the tuxedo,2002,pg-13,science fiction,kevin donovan,4.050000000000001,74.1
556,deep impact,1998,pg-13,action,mimi leder,5.225,74.1
557,hotel transylvania 3 summer vacation,2018,pg,fantasy,genndy tartakovsky,6.2,74.1
558,insidious the red door,2023,pg-13,thriller,patrick wilson,5.15,74.09
559,django unchained,2012,r,drama,quentin tarantino,8.375,74.09
560,phenomenon,1996,pg,drama,jon turteltaub,5.45,74.09
561,se7en,1995,r,mystery,david fincher,7.95,74.09
562,the thomas crown affair,1999,r,romance,john mctiernan,6.925000000000001,74.08
563,i love you man,2009,r,romance,john hamburg,7.199999999999999,74.08
564,anacondas the hunt for the blood orchid,2004,pg-13,horror,dwight h. little,4.2,74.08
565,downton abbey a new era,2022,pg,mystery,simon curtis,7.375,74.08
566,bridget jones the edge of reason,2004,r,romance,beeban kidron,4.800000000000001,74.08
567,chappie,2015,r,crime,neill blomkamp,5.225,74.08
568,harts war,2002,r,war,gregory hoblit,5.9,74.07000000000001
569,ghost rider spirit of vengeance,2011,pg-13,fantasy,"mark neveldine, brian taylor",3.625,74.07000000000001
570,annabelle comes home,2019,r,horror,gary dauberman,6.0,74.07000000000001
571,k 19 the widowmaker,2002,pg-13,mystery,kathryn bigelow,6.25,74.07000000000001
572,mojin the lost legend,2015,pg-13,fantasy,wuershan,5.625,74.07000000000001
573,super 8,2011,pg-13,thriller,j.j. abrams,7.275,74.07000000000001
574,guess who,2005,pg-13,romance,kevin rodney sullivan,5.225,74.07000000000001
575,the mule,2018,r,drama,clint eastwood,6.675,74.06
576,crazy stupid love,2011,pg-13,romance,"glenn ficarra, john requa",7.35,74.06
577,the score,2001,r,mystery,frank oz,7.0,74.06
578,sex and the city,2008,r,comedy,michael patrick king,5.65,74.06
579,the living daylights,1987,pg,thriller,john glen,6.6,74.06
580,flyboys,2006,pg-13,war,tony bill,5.3,74.06
581,27 dresses,2008,pg-13,romance,anne fletcher,5.3,74.05000000000001
582,casino royale,2006,pg-13,thriller,martin campbell,8.25,74.05000000000001
583,intolerable cruelty,2003,pg-13,romance,"joel coen, ethan coen",6.725,74.05000000000001
584,the international,2009,r,crime,tom tykwer,5.925,74.05000000000001
585,percy jackson sea of monsters,2013,pg,fantasy,thor freudenthal,4.975,74.05000000000001
586,overboard,2018,pg-13,romance,rob greenberg,4.8,74.05000000000001
587,paddington,2014,pg,comedy,paul king,7.949999999999999,74.03999999999999
588,bad santa 2,2016,r,mystery,mark waters,4.275,74.03999999999999
589,blended,2014,pg-13,romance,frank coraci,4.5,74.03999999999999
590,what lies beneath,2000,pg-13,drama,robert zemeckis,5.7,74.03999999999999
591,the mummy returns,2001,pg-13,fantasy,stephen sommers,5.55,74.03
592,noah,2014,pg-13,drama,darren aronofsky,6.45,74.03
593,tomorrow never dies,1997,pg-13,thriller,roger spottiswoode,5.95,74.03
594,ponyo,2008,g,fantasy,hayao miyazaki,8.25,74.03
595,trainwreck,2015,r,romance,judd apatow,6.9750000000000005,74.03
596,the hitchhikers guide to the galaxy,2005,pg,science fiction,garth jennings,6.425,74.02
597,bicentennial man,1999,pg,science fiction,chris columbus,5.525,74.00999999999999
598,american made,2017,r,crime,doug liman,7.25,74.00999999999999
599,power rangers,2017,pg-13,science fiction,dean israelite,5.425,74.00999999999999
600,sherlock holmes a game of shadows,2011,pg-13,action,guy ritchie,6.325,74.00999999999999
601,penguins of madagascar,2014,pg,comedy,"eric darnell, simon j. smith",6.45,74.0
602,duplicity,2009,pg-13,crime,tony gilroy,6.35,74.0
603,alex cross,2012,pg-13,mystery,rob cohen,3.625,74.0
604,road to perdition,2002,r,crime,sam mendes,7.625,74.0
605,miracle at st anna,2008,r,war,spike lee,4.8,73.99
606,step up revolution,2012,pg-13,drama,scott speer,5.4,73.99
607,friday the 13th,2009,r,horror,marcus nispel,4.325,73.99
608,kung fu panda 3,2016,pg,comedy,"alessandro carloni, jennifer yuh nelson",7.324999999999999,73.99
609,mr  mrs smith,2005,pg-13,drama,doug liman,6.175,73.99
610,edge of tomorrow,2014,pg-13,science fiction,doug liman,7.925,73.98
611,free state of jones,2016,r,war,gary ross,5.95,73.98
612,meet the parents,2000,pg-13,comedy,jay roach,7.375,73.98
613,the ninth gate,1999,r,horror,roman polanski,5.475,73.98
614,22 jump street,2014,r,crime,"phil lord, christopher miller",7.325,73.97
615,disturbia,2007,pg-13,mystery,d.j. caruso,6.65,73.97
616,saw v,2008,r,thriller,david hackl,3.825,73.96000000000001
617,nanny mcphee and the big bang,2010,pg,fantasy,susanna white,6.275,73.96000000000001
618,1911,2011,r,war,"tao hai, wei li, guoqiang tang",3.975,73.96000000000001
619,the counselor,2013,r,crime,ridley scott,4.7,73.96000000000001
620,halloween kills,2021,r,thriller,david gordon green,5.0,73.95
621,underworld,2003,r,fantasy,len wiseman,5.275,73.95
622,baywatch,2017,r,crime,seth gordon,4.275,73.94
623,oblivion,2013,pg-13,action,joseph kosinski,6.075,73.94
624,the forest,2016,r,horror,jason zada,3.6,73.94
625,national treasure,2004,pg,action,jon turteltaub,5.525,73.94
626,oceans twelve,2004,pg-13,crime,steven soderbergh,6.1,73.94
627,skiptrace,2016,pg-13,mystery,renny harlin,5.025,73.92999999999999
628,nights in rodanthe,2008,pg-13,romance,george c. wolfe,4.8,73.92999999999999
629,erin brockovich,2000,r,drama,steven soderbergh,7.65,73.92999999999999
630,final destination 3,2006,r,mystery,james wong,5.074999999999999,73.92999999999999
631,journey 2 the mysterious island,2012,pg,science fiction,brad peyton,5.125,73.92
632,the heat,2013,r,crime,paul feig,6.425,73.92
633,spy kids 2 the island of lost dreams,2002,pg,science fiction,robert rodriguez,6.25,73.92
634,john wick chapter 2,2017,r,crime,chad stahelski,7.775,73.92
635,identity,2003,r,mystery,james mangold,6.8,73.92
636,the a team,2010,pg-13,crime,joe carnahan,5.65,73.92
637,kingsman the golden circle,2017,r,action,matthew vaughn,5.8,73.91
638,kingdom of heaven,2005,r,action,ridley scott,6.125,73.91
639,resident evil retribution,2012,r,horror,paul w.s. anderson,4.45,73.91
640,shark tale,2004,pg,action,"bibo bergeron, vicky jenson, rob letterman",5.075,73.91
641,the soloist,2009,pg-13,music,joe wright,6.3,73.9
642,puss in boots,2011,pg,comedy,chris miller,7.074999999999999,73.89
643,guy ritchies the covenant,2023,r,war,guy ritchie,7.475,73.89
644,shazam fury of the gods,2023,pg-13,fantasy,david f. sandberg,5.5,73.89
645,four christmases,2008,pg-13,romance,seth gordon,4.525,73.88
646,winters tale,2014,pg-13,mystery,akiva goldsman,4.175,73.88
647,taken,2008,pg-13,action,pierre morel,6.55,73.88
648,the lucky one,2012,pg-13,romance,scott hicks,4.875,73.88
649,curse of the golden flower,2006,r,fantasy,yimou zhang,6.825,73.87
650,the relic,1997,r,mystery,peter hyams,6.6,73.87
651,think like a man too,2014,pg-13,romance,tim story,4.55,73.87
652,sucker punch,2011,pg-13,fantasy,zack snyder,4.45,73.87
653,now you see me 2,2016,pg-13,crime,jon m. chu,5.3,73.87
654,the american president,1995,pg-13,romance,rob reiner,7.275,73.86
655,12 strong,2018,r,war,nicolai fuglsig,5.8,73.86
656,never say never again,1983,pg,thriller,irvin kershner,6.525,73.86
657,inside out,2015,pg,comedy,"pete docter, ronnie del carmen",8.8,73.86
658,blues brothers 2000,1998,pg-13,music,john landis,4.9,73.86
659,the jackal,1997,r,thriller,michael caton-jones,4.7,73.85000000000001
660,pitch perfect 2,2015,pg-13,music,elizabeth banks,6.55,73.85000000000001
661,den of thieves,2018,r,crime,christian gudegast,5.7,73.85000000000001
662,the expendables 3,2014,pg-13,thriller,patrick hughes,4.75,73.83999999999999
663,warm bodies,2013,pg-13,romance,jonathan levine,6.85,73.83999999999999
664,nine,2009,pg-13,music,rob marshall,5.025,73.83999999999999
665,the boogeyman,2023,pg-13,horror,rob savage,5.975,73.83999999999999
666,just go with it,2011,pg-13,romance,dennis dugan,4.575,73.83999999999999
667,step up 3d,2010,pg-13,romance,jon m. chu,5.55,73.83999999999999
668,the hitmans bodyguard,2017,r,crime,patrick hughes,5.7250000000000005,73.83999999999999
669,dragonfly,2002,pg-13,mystery,tom shadyac,3.95,73.83
670,corpse bride,2005,pg,fantasy,"tim burton, mike johnson",7.925000000000001,73.82
671,the abyss,1989,pg-13,science fiction,james cameron,7.5,73.82
672,ip man 4 the finale,2019,nr,drama,wilson yip,7.25,73.82
673,harry potter and the prisoner of azkaban,2004,pg,fantasy,alfonso cuarón,8.275,73.81
674,the ladykillers,2004,r,crime,"ethan coen, joel coen",5.825,73.81
675,eastern promises,2007,r,mystery,david cronenberg,8.05,73.81
676,cocktail,1988,r,drama,roger donaldson,3.5250000000000004,73.81
677,walk hard the dewey cox story,2007,r,music,jake kasdan,6.775,73.81
678,rush hour,1998,pg-13,crime,brett ratner,6.575,73.8
679,ant man and the wasp,2018,pg-13,action,peyton reed,7.4,73.8
680,patriot games,1992,r,thriller,phillip noyce,6.775,73.8
681,water for elephants,2011,pg-13,romance,francis lawrence,6.25,73.79
682,toy story,1995,g,comedy,john lasseter,8.975,73.79
683,jumper,2008,pg-13,action,doug liman,4.325,73.79
684,the client,1994,pg-13,mystery,joel schumacher,6.975,73.79
685,snakes on a plane,2006,r,crime,david r. ellis,5.9,73.78
686,beverly hills cop iii,1994,r,crime,john landis,3.5,73.78
687,battle of the year,2013,pg-13,music,benson lee,3.825,73.78
688,west side story,2021,pg-13,romance,steven spielberg,7.925,73.78
689,octopussy,1983,pg,thriller,john glen,5.825,73.78
690,no strings attached,2011,r,romance,ivan reitman,5.55,73.77
691,the foreigner,2017,r,thriller,martin campbell,6.525,73.77
692,u 571,2000,pg-13,war,jonathan mostow,6.525,73.77
693,rocky iv,1985,pg-13,drama,sylvester stallone,5.475,73.77
694,where the crawdads sing,2022,pg-13,romance,olivia newman,5.65,73.77
695,gremlins 2 the new batch,1990,pg-13,horror,"joe dante, chuck jones",6.725,73.76
696,the invasion,2007,pg-13,mystery,oliver hirschbiegel,4.6,73.76
697,autumn in new york,2000,pg-13,romance,joan chen,4.025,73.75
698,pirates of the caribbean the curse of the black pearl,2003,pg-13,action,gore verbinski,7.525,73.75
699,scream vi,2023,r,thriller,"matt bettinelli-olpin, tyler gillett",6.8,73.75
700,ice age the meltdown,2006,pg,comedy,carlos saldanha,6.25,73.75
701,my big fat greek wedding 2,2016,pg-13,romance,kirk jones,4.625,73.75
702,for your eyes only,1981,pg,thriller,john glen,6.375,73.74000000000001
703,the deep end of the ocean,1999,pg-13,mystery,ulu grosbard,5.375,73.72999999999999
704,arthur and the invisibles,2006,pg,fantasy,luc besson,4.625,73.72999999999999
705,the watch,2012,r,science fiction,akiva schaffer,4.125,73.72999999999999
706,the last song,2010,pg,romance,julie anne robinson,4.65,73.72999999999999
707,kiss the girls,1997,r,mystery,gary fleder,5.275,73.72999999999999
708,piranha 3d,2010,r,horror,alexandre aja,5.925,73.72
709,pathaan,2023,nr,thriller,siddharth anand,6.3,73.72
710,mission impossible   rogue nation,2015,pg-13,action,christopher mcquarrie,7.875,73.72
711,love  other drugs,2010,r,romance,edward zwick,6.025,73.72
712,devils due,2014,r,horror,"matt bettinelli-olpin, tyler gillett",3.575,73.72
713,back to the future part iii,1990,pg,comedy,robert zemeckis,7.125,73.72
714,matchstick men,2003,pg-13,crime,ridley scott,7.15,73.71
715,carrie,2013,r,horror,kimberly peirce,5.55,73.71
716,letters to juliet,2010,pg,romance,gary winick,5.7,73.71
717,step up 2 the streets,2008,pg-13,drama,jon m. chu,5.175,73.71
718,lethal weapon 3,1992,r,comedy,richard donner,5.85,73.71
719,jason bourne,2016,pg-13,action,paul greengrass,6.075,73.71
720,men in black,1997,pg-13,science fiction,barry sonnenfeld,7.675,73.7
721,morbius,2022,pg-13,science fiction,daniel espinosa,4.025,73.7
722,unknown,2011,pg-13,mystery,jaume collet-serra,6.175,73.7
723,a time to kill,1996,r,thriller,joel schumacher,6.75,73.7
724,respect,2021,pg-13,music,liesl tommy,6.574999999999999,73.7
725,darkness,2002,pg-13,horror,jaume balagueró,3.25,73.69
726,mission impossible iii,2006,pg-13,action,j.j. abrams,6.825,73.68
727,doom,2005,r,horror,andrzej bartkowiak,3.875,73.68
728,pain  gain,2013,r,crime,michael bay,5.525,73.68
729,the bourne legacy,2012,pg-13,action,tony gilroy,6.125,73.68
730,the waterboy,1998,pg-13,comedy,frank coraci,4.949999999999999,73.68
731,bride of chucky,1998,r,horror,ronny yu,5.25,73.67
732,twilight,2008,pg-13,fantasy,catherine hardwicke,5.5,73.67
733,the naked gun 2½ the smell of fear,1991,pg-13,comedy,david zucker,6.5,73.67
734,madeas witness protection,2012,pg-13,crime,tyler perry,4.3,73.66
735,a walk among the tombstones,2014,r,mystery,scott frank,6.325,73.66
736,the wolverine,2013,pg-13,science fiction,james mangold,6.575,73.66
737,a chorus line,1985,pg-13,music,richard attenborough,5.475,73.66
738,the messengers,2007,pg-13,mystery,"danny pang, oxide chun pang",3.875,73.65
739,ticket to paradise,2022,pg-13,drama,ol parker,5.825,73.65
740,american hustle,2013,r,drama,david o. russell,8.075,73.64
741,romeo must die,2000,r,crime,andrzej bartkowiak,5.2,73.64
742,kill bill vol 1,2003,r,crime,quentin tarantino,7.9,73.64
743,austin powers the spy who shagged me,1999,pg-13,crime,jay roach,6.05,73.64
744,cocaine bear,2023,r,crime,elizabeth banks,5.975,73.63
745,sister act,1992,pg,music,emile ardolino,6.425,73.63
746,thor,2011,pg-13,action,kenneth branagh,6.8,73.61999999999999
747,glass,2019,pg-13,drama,m. night shyamalan,5.325,73.61999999999999
748,dude wheres my car,2000,pg-13,romance,danny leiner,3.9,73.61
749,killers of the flower moon,2023,r,drama,martin scorsese,8.3,73.61
750,sicario day of the soldado,2018,r,crime,stefano sollima,6.575,73.61
751,licence to kill,1989,pg-13,thriller,john glen,6.7,73.61
752,the next three days,2010,pg-13,crime,paul haggis,6.15,73.61
753,jeepers creepers 2,2003,r,horror,victor salva,4.5,73.61
754,the fighting temptations,2003,pg-13,music,jonathan lynn,5.225,73.6
755,dangerous minds,1995,r,drama,john n. smith,5.4,73.59
756,avp alien vs predator,2004,pg-13,horror,paul w.s. anderson,4.15,73.59
757,sleeping with the enemy,1991,r,thriller,joseph ruben,5.0,73.58
758,sonic the hedgehog 2,2022,pg,action,jeff fowler,6.4,73.58
759,doctor sleep,2019,r,horror,mike flanagan,7.025,73.58
760,elf,2003,pg,comedy,jon favreau,7.2,73.58
761,paranormal activity the ghost dimension,2015,r,horror,gregory plotkin,3.6,73.57000000000001
762,home,2015,pg,fantasy,tim johnson,6.025,73.56
763,a dogs purpose,2017,pg,drama,lasse hallström,5.65,73.56
764,what dreams may come,1998,pg-13,romance,vincent ward,5.95,73.56
765,freddys dead the final nightmare,1991,r,horror,rachel talalay,4.025,73.56
766,the wandering earth ii,2023,nr,science fiction,frant gwo,6.9750000000000005,73.56
767,hope springs,2012,pg-13,romance,david frankel,6.65,73.55000000000001
768,ralph breaks the internet,2018,pg,comedy,"phil johnston, rich moore",7.525,73.54
769,the chronicles of riddick,2004,pg-13,science fiction,david twohy,4.925,73.54
770,54,1998,r,music,mark christopher,4.125,73.53
771,the fast and the furious,2001,pg-13,crime,rob cohen,6.275,73.53
772,pacific rim,2013,pg-13,action,guillermo del toro,6.875,73.53
773,x men first class,2011,pg-13,science fiction,matthew vaughn,7.525,73.52
774,horrible bosses,2011,r,comedy,seth gordon,6.525,73.52
775,star trek first contact,1996,pg-13,science fiction,jonathan frakes,7.825,73.52
776,die hard,1988,r,thriller,john mctiernan,8.15,73.52
777,the prestige,2006,pg-13,mystery,christopher nolan,7.75,73.52
778,spiral from the book of saw,2021,r,horror,darren lynn bousman,4.75,73.52
779,breakdown,1997,r,mystery,jonathan mostow,7.375,73.50999999999999
780,doctor strange,2016,pg-13,fantasy,scott derrickson,7.75,73.50999999999999
781,perfect stranger,2007,r,mystery,james foley,3.875,73.50999999999999
782,the woman in black 2 angel of death,2014,pg-13,horror,tom harper,4.2,73.50999999999999
783,white chicks,2004,pg-13,crime,keenen ivory wayans,4.6,73.5
784,waynes world 2,1993,pg-13,music,stephen surjik,6.1,73.49
785,the children of huang shi,2008,r,war,roger spottiswoode,5.4,73.49
786,the commuter,2018,pg-13,thriller,jaume collet-serra,5.95,73.49
787,fright night,2011,r,horror,craig gillespie,6.550000000000001,73.49
788,my best friends wedding,1997,pg-13,romance,p.j. hogan,6.325,73.49
789,scream 2,1997,r,horror,wes craven,6.8,73.48
790,the 40 year old virgin,2005,r,comedy,judd apatow,7.324999999999999,73.48
791,the blues brothers,1980,r,crime,john landis,7.175,73.48
792,field of dreams,1989,pg,fantasy,phil alden robinson,7.275,73.48
